start,zk,zc
1744099200000,0.016427963593645616,-0.4517141021502117
1744102800000,0.18925003397442686,-0.49313646629902497
1744106400000,0.28387256473548145,-0.14807673553410405
1744110000000,0.046030924152773114,-0.3176811776615868
1744113600000,-0.006487691841471684,-0.7244879852230293
1744117200000,0.10562536461216852,-0.488799259084172
1744120800000,0.22013862452639246,-0.6810646667550087
1744124400000,0.4020183553760305,-0.8037831898820841
1744128000000,0.5110971357149751,-2.3362016219754613
1744131600000,0.7212104736221309,-2.3952852380076655
1744135200000,0.7354890612981332,-2.4345168025565487
1744138800000,0.6413471340312518,-3.9839691062391136
1744142400000,0.7889030822353497,-2.638074449146208
1744146000000,0.7922194410439307,-2.336595768847233
1744149600000,0.862669741149301,-2.651804266309173
1744153200000,0.6252877495580327,-2.8849749065786936
1744156800000,-0.6847026253688135,-2.6625999474474935
1744160400000,-0.42136281652707147,-1.661154258583541
1744164000000,-0.731038682238484,-2.230310641768173
1744167600000,-0.5024422206089613,-2.566183786849531
1744171200000,0.015293013805042777,-2.032506587551851
1744174800000,-0.7214511927210061,-1.649835517640569
1744178400000,-0.19617305382449257,-1.5285586906274071
1744182000000,-0.5831457675190637,-0.8093461542105884
1744185600000,-0.8261448125088744,-1.3164567973817918
1744189200000,-0.7706609152037674,-1.1722611254172057
1744192800000,-0.9771352619728253,-1.3126242097534506
1744196400000,-0.5862863962986863,-0.8393030140935559
1744200000000,-0.6162521519595803,-1.9235647897464334
1744203600000,-0.7714078586349781,-2.818292728946273
1744207200000,-1.0684047898106195,-2.6840866864976975
1744210800000,-1.1093625620136391,-2.0519224081774055
1744214400000,-1.4997282098617597,-2.1060831531879765
1744218000000,-3.2128320361844076,0.3922976246174299
1744221600000,-3.728252164662199,-0.8245147238050907
1744225200000,-3.551890762885819,-1.1889247784015444
1744228800000,-3.2146619966182124,-0.8588587650820277
1744232400000,-3.4862082825394967,-0.0022703592535768397
1744236000000,-3.517188056456316,0.1794285458134609
1744239600000,-3.72783549100504,-0.018018909915219497
1744243200000,1.1806820296111933,-0.28526808713648977
1744246800000,1.5302360844304868,-0.3741844918118894
1744250400000,1.0592906273977007,-0.3010463280937466
1744254000000,1.0015518476347487,-0.5923088665457057
1744257600000,1.093399373324556,-0.6496352383767615
1744261200000,1.3666405941399145,-0.32985788391543225
1744264800000,1.4558112847358993,-0.6534804940649133
1744268400000,1.4560161551434834,-0.09978782151737607
1744272000000,1.4971387875419357,-0.45581580172190617
1744275600000,1.5662132737394572,-0.2530995803156379
1744279200000,1.500106713384656,-1.1256730240264217
1744282800000,1.5480309273471309,-1.4765287047672504
1744286400000,1.5165075631657978,-0.8478087434718311
1744290000000,1.6717721438926885,-1.7365128312163787
1744293600000,1.4316746636028217,-1.556884637793373
1744297200000,2.2535354980906357,-1.863185023720931
1744300800000,2.08317785211809,-1.7350398723044187
1744304400000,2.1302049759204333,-1.8607954892890803
1744308000000,2.1886475001161925,-1.734323108856504
1744311600000,1.8846550118296577,-2.557617635685132
1744315200000,1.584652685134066,-1.4281455333697075
1744318800000,1.7887693889146092,-1.3223612998536907
1744322400000,1.719055414390501,-1.6094233358466146
1744326000000,1.726099759565054,-1.3617878800852798
1744329600000,0.5683615666694205,-1.6052578966363473
1744333200000,0.46695749793841224,-1.454152291805385
1744336800000,0.4248566398515547,-1.129969982846015
1744340400000,0.27743991675713175,-1.2074886218556966
1744344000000,0.42254462015737165,-1.268237845509368
1744347600000,0.33803423848404557,-1.3124953571449371
1744351200000,0.23292375456843742,-0.9942127739567559
1744354800000,0.0877197543358687,-1.092382145734803
1744358400000,-0.45578156684105997,-1.2515988816089338
1744362000000,-0.9546317906104369,-1.231597037234378
1744365600000,-0.8555812093981119,-0.6042093212806754
1744369200000,-0.690499638366832,-1.087828086141064
1744372800000,-0.8274669601189606,-0.9434873320578002
1744376400000,-0.9204243305948074,-0.7882807771634135
1744380000000,-0.9917440243358566,-1.0427403042643282
1744383600000,-1.3329999395682175,-1.2177970770747835
1744387200000,-1.3021227651371179,-0.9565988287872901
1744390800000,-1.930662746618703,-0.29298738268285124
1744394400000,-1.972829084391479,-0.04888292142824459
1744398000000,-2.3699865629007597,-0.6939875184634949
1744401600000,-2.183690436794511,-0.22705801104404427
1744405200000,-1.848334049140537,-1.3595464730403704
1744408800000,-1.545278903058886,-1.1876519910776273
1744412400000,-1.7200856135962108,-0.9990797024496452
1744416000000,-1.48654864596645,-0.8169604201793091
1744419600000,-1.393233959187213,-0.4774658732060271
1744423200000,-1.306069312048011,-0.7502312427296544
1744426800000,-1.7305480650606584,-0.5633531530995304
1744430400000,-1.6278124398598186,-0.7348751843106024
1744434000000,-1.8636093667292875,-0.4657108755632384
1744437600000,-2.0248160520335587,-0.5108874584658032
1744441200000,-2.1747642896541652,-0.42879516759455427
1744444800000,-2.047904751179871,-0.3383531819809783
1744448400000,-1.9527690688797135,-0.5969952471304154
1744452000000,-1.848247367278757,-0.4064911370446229
1744455600000,-1.96458583329976,-0.4402039183752362
1744459200000,-2.018294879433925,-0.5825528357141752
1744462800000,-2.2957955920632553,-0.590615421461508
1744466400000,-2.5921674538361437,-0.47816507549374876
1744470000000,-2.5856263045275742,-0.08975374721685718
1744473600000,-2.4753504575612926,-0.7722349534184867
1744477200000,-2.3626706910579296,0.05867096684590023
1744480800000,-2.5825480122845295,0.012067380288803498
1744484400000,-2.5724934310742023,0.03852253206252841
1744488000000,-2.612609821443135,0.02303747329179251
1744491600000,-2.404818193804715,0.19492929264762268
1744495200000,-2.160526815281471,0.5088434056668611
1744498800000,-2.255457136257901,0.20561069916345942
1744502400000,-2.2627913512850437,0.16728814673994405
1744506000000,-1.8542746070731015,0.18318479717274072
1744509600000,-1.8997617968634817,-0.6205462663744308
1744513200000,-2.0126047588801783,-0.4354207968122308
1744516800000,-1.841425547322869,-0.24081758140335954
1744520400000,-1.9242597496596432,0.030798594179974333
1744524000000,-1.8858815451527695,-0.06445887963580484
1744527600000,-1.8397472692107701,0.2719984139048983
1744531200000,-1.8992523244522013,-0.2770093416743165
1744534800000,-1.9119746890450675,-0.28299339517926536
1744538400000,-1.8126674174527793,-0.3170105349216929
1744542000000,-1.7410077331448732,-0.14293892194291682
1744545600000,-1.678242255350477,-0.1572565431993334
1744549200000,-1.4014132024316377,-0.6477877501678739
1744552800000,-1.7822306136390194,-0.349334099151846
1744556400000,-1.7542623565754427,-0.5105764839585728
1744560000000,-1.979613355507352,-0.46150662135728027
1744563600000,-2.1778700369564103,0.2803174686414974
1744567200000,-1.9761508057339852,-0.39670700715713214
1744570800000,-1.3824252100586165,-0.10088278127445444
1744574400000,-1.5049998706606735,0.1505315970406554
1744578000000,-1.3390688603730425,-0.493348057311779
1744581600000,-1.6424307413878587,-0.2617373727918608
1744585200000,-1.7741137760856764,-0.6506099937586263
1744588800000,1.2566643008608676,-0.08521420961834981
1744592400000,1.3019210634711262,-0.2148313961375007
1744596000000,1.1668137720882417,-0.887932477308849
1744599600000,1.535722382813077,-0.23780359087988723
1744603200000,1.2446591981569581,-0.35774030206964286
1744606800000,1.3204236485508716,0.05852861906540893
1744610400000,1.0196772003652161,-0.43406186876179886
1744614000000,1.234302774126975,-0.01682013736457713
1744617600000,1.037289963725162,0.12582506560598558
1744621200000,1.1919312548935306,0.176264962477479
1744624800000,0.931375182056164,0.1936275918001452
1744628400000,0.9640008494180625,0.13562898631519907
1744632000000,0.9903728010507584,0.531559119829994
1744635600000,1.204651682962574,0.31601133439491075
1744639200000,0.6857812160091392,0.8583532542559353
1744642800000,1.5721905961013791,0.3453202529105437
1744646400000,1.4242205738686438,0.3338763903629359
1744650000000,1.0564177461035054,0.7401287824509855
1744653600000,0.9525800987442931,0.7701396514505378
1744657200000,0.9069592100647565,0.65203089706381
1744660800000,1.0311264073309463,0.506700584770255
1744664400000,1.2375429734099521,0.542176247243497
1744668000000,1.1731384192325658,1.1211369004647425
1744671600000,1.178351715831473,1.0243407939365485
1744675200000,1.0351915667170832,0.501776664432863
1744678800000,1.0193135110298577,0.08644407785364841
1744682400000,0.9051937504134624,0.3702994084332638
1744686000000,0.7440148739947401,0.5175750794000837
1744689600000,0.7705376312978177,0.17508547508002464
1744693200000,0.7425368256705809,-0.026985399944949695
1744696800000,0.994758234514009,0.5392092575843542
1744700400000,0.7782768985434368,1.5713987650854502
1744704000000,1.0248050416561774,0.5163810630040089
1744707600000,0.949358689159789,0.1554551095890836
1744711200000,1.1086259200631612,0.5257937083203859
1744714800000,1.2226587527500108,0.5613494228410543
1744718400000,1.0081254821392696,0.8249211729691814
1744722000000,1.2148165244467846,0.9638009599688984
1744725600000,1.268822134493659,0.7270076676936127
1744729200000,1.3604739413650397,0.6451936107669785
1744732800000,1.3607178677672254,0.8273592005560237
1744736400000,1.579362990932113,1.0087935265356012
1744740000000,1.7899350085567685,0.7504264250321673
1744743600000,1.8783103593429349,0.31785699913409604
1744747200000,1.9384003884407683,0.5543838308455042
1744750800000,1.976230664659765,0.7951132384062253
1744754400000,2.101941805118366,0.38962699730779826
1744758000000,1.9855706967812825,0.3046630328035522
1744761600000,1.1124053072779903,0.291610627052359
1744765200000,0.7814685678214945,0.47134642199651655
1744768800000,0.974269672439459,0.4739595079302694
1744772400000,0.8706801831553388,0.2800479790167352
1744776000000,1.0027823339748738,0.675583322224528
1744779600000,1.1324114765005697,0.4607270382457123
1744783200000,0.9826126762641729,0.6390176740822121
1744786800000,1.0304182896562797,0.3639644074929934
1744790400000,0.6310209467377077,0.5422943412293282
1744794000000,0.8235548755075115,0.578388093069202
1744797600000,0.6132933509761695,0.7466109826390797
1744801200000,0.5402285454206714,0.41665799320628294
1744804800000,0.6990362126335903,0.40477133943150234
1744808400000,0.7320147638238086,0.5335263418319021
1744812000000,0.27230496768133483,0.6333927316606723
1744815600000,0.10196363899112496,0.7687613143059142
1744819200000,0.16467896824298406,0.7926644707936781
1744822800000,0.7752816689706531,0.7072617927884556
1744826400000,0.44330130168010706,0.8943277186387855
1744830000000,0.2806524064903211,0.9627735616943358
1744833600000,0.4077023118575466,0.7533705980238926
1744837200000,0.22155871911010533,1.1891570874792659
1744840800000,0.34204714089685817,0.9222834274860298
1744844400000,0.30818232541083646,0.8626682085000743
1744848000000,1.5879537916418835,1.0182382426222527
1744851600000,1.3673271892599477,1.1421372077821803
1744855200000,1.4469946095204826,0.278791909544078
1744858800000,1.4486536884601764,0.7212326519351646
1744862400000,1.315688338143151,0.8384560699781083
1744866000000,1.0694363871739745,0.6820972144351289
1744869600000,1.0348922608301474,1.0684286580412081
1744873200000,1.0162866529202255,1.1363775841898003
1744876800000,1.1001339375268913,1.3095433318543104
1744880400000,1.2008642003133132,-0.044269190288642554
1744884000000,1.0071221251335216,0.11109709570204587
1744887600000,1.037328954032534,0.7175300666354231
1744891200000,0.8830471008261909,0.23911622057514736
1744894800000,1.1203265263663498,-0.14750378665654632
1744898400000,1.406985447714932,0.23302084162335948
1744902000000,1.2354919354591773,0.8588765105399052
1744905600000,0.8932011448570216,0.5272042341613029
1744909200000,0.743957221304381,0.3739837357333323
1744912800000,0.8075726862663991,1.3775912813544082
1744916400000,1.2407410971464627,1.10620130537781
1744920000000,1.0193849468000935,1.1822305205747872
1744923600000,1.057171217725671,1.104045541833593
1744927200000,1.1191564208170275,1.3075909716478504
1744930800000,0.8630338974037,1.2300162041661287
1744934400000,0.8715230743002462,1.210679803452889
1744938000000,1.0690640917938832,1.1864216901831242
1744941600000,1.067686592702598,1.142589814991012
1744945200000,1.146486566626888,0.9588027699660966
1744948800000,1.2650272943499001,1.4267680626881623
1744952400000,1.1914264977341698,1.2988065777079885
1744956000000,1.2121516796298146,0.945533675092036
1744959600000,1.0849664889920065,1.055529077917345
1744963200000,1.1327990327084212,0.568517636078263
1744966800000,1.2303260905080409,0.46279253563846817
1744970400000,1.2479430206051454,0.5992375292384605
1744974000000,1.1817208051904573,0.5894508140262369
1744977600000,1.1764809050674523,0.5421767814158459
1744981200000,1.2813169561524036,0.28593072387907953
1744984800000,1.144534938210965,0.5092274974180885
1744988400000,1.2561475836694238,0.6827151803918134
1744992000000,1.247087370055957,0.7247997064683489
1744995600000,1.1643503196003864,0.23360010408183457
1744999200000,1.1025097009161802,0.33072877577296234
1745002800000,1.0850487469905106,0.6346785988603381
1745006400000,1.070035115604358,0.48766837919553147
1745010000000,1.134829260737204,0.8692868117219931
1745013600000,1.0980357542792134,0.47026121688717737
1745017200000,1.1346073687007021,0.5405317589588314
1745020800000,1.2953765437907294,0.47552376644374517
1745024400000,1.2088893174522501,0.34655727150140625
1745028000000,1.055035175383452,0.2911130045393506
1745031600000,0.9622047694111381,0.1742737697719957
1745035200000,0.9465821944790676,0.340278095205109
1745038800000,0.9203886121936409,0.6955789746338565
1745042400000,0.9943220945501603,0.03924070312961747
1745046000000,0.8089871079316082,0.3482570054849756
1745049600000,0.7920560852741907,0.36785892463739167
1745053200000,0.8949496205876627,0.971116038316881
1745056800000,0.7804507436522863,1.0358985993858325
1745060400000,0.7813575295523398,0.48782161814360425
1745064000000,0.6619102198599451,0.8482307734659087
1745067600000,0.6720201471342813,0.6553739711284439
1745071200000,0.6568695909737434,0.33721075030177095
1745074800000,0.7358491801136331,0.3739290681886609
1745078400000,1.0097163318221176,0.768177909211345
1745082000000,0.7628440067768749,0.23194575128065525
1745085600000,0.6931033617810747,0.2790239751546397
1745089200000,0.5868791220259597,0.6036323300024948
1745092800000,0.688918136869321,0.40535530774431616
1745096400000,0.6095203499596717,0.1612855077373442
1745100000000,0.5959244380248621,0.28725852364505466
1745103600000,0.6224212209186204,0.22371931598252087
1745107200000,0.740718489947854,0.2678934540824203
1745110800000,0.6338150190139351,0.34329796640160004
1745114400000,0.7659770217531383,0.678551427128684
1745118000000,0.7467226789108605,0.07816425020002658
1745121600000,0.7954196617474877,0.25938974698268286
1745125200000,0.8535646925125219,0.33747055714686985
1745128800000,0.9037119707450416,0.5243032669238612
1745132400000,0.9352899210714865,0.5035526092040074
1745136000000,0.9487569801569335,0.6863966070637866
1745139600000,1.0318494080633074,0.11840877979350715
1745143200000,1.1128922188436734,0.7605027813766518
1745146800000,0.9995038287798113,0.6704818572344651
1745150400000,1.0162878105978501,0.82387760378408
1745154000000,1.0287187516725456,0.777725544348765
1745157600000,0.9009528016864448,0.6805219360715279
1745161200000,1.016754689333756,0.8931673590122376
1745164800000,0.8296745562377597,0.8741772523836968
1745168400000,0.833879651034813,0.7591882306580795
1745172000000,0.8978142858837221,0.45552833906968193
1745175600000,0.7493554830931397,0.5470888208504394
1745179200000,0.4967302531550564,0.33033869137615024
1745182800000,0.6154724549897849,0.3895905963472775
1745186400000,0.7101554816572679,0.585010615180968
1745190000000,0.5265514946516483,0.6109357524046731
1745193600000,0.37945223651158133,0.653492873629961
1745197200000,0.14575856163951487,0.3648772656399072
1745200800000,-0.06382326758753293,0.9098575164101025
1745204400000,-0.3072307405826019,0.9046287227816971
1745208000000,-0.10598450381502121,0.7793140105881993
1745211600000,-0.1297774346962306,0.40898109479720357
1745215200000,-0.17063849179214205,1.1216609143888423
1745218800000,-0.28179282966866775,0.5374741022787444
1745222400000,-0.20304198384340194,0.9662551565843884
1745226000000,-0.22612754436786303,0.7595863995297538
1745229600000,-0.2127589082507585,0.6058311648588388
1745233200000,-0.09620873336971532,0.9665315606894512
1745236800000,-0.06967308219740863,1.2953737886644277
1745240400000,0.08312777850869107,1.0361713026789448
1745244000000,-0.31965829048541394,2.588556318944137
1745247600000,-0.0654130665480921,2.0851527954088196
1745251200000,0.35342226785220354,1.0716351665304988
1745254800000,0.3072122355821728,1.322490547300851
1745258400000,0.3442349264971041,0.9101711306174113
1745262000000,0.27801042290821865,1.0879158109133642
1745265600000,0.4096160010982436,0.7991304546808086
1745269200000,0.4634930491186682,0.7768654355220685
1745272800000,0.4952841235515779,0.9114326429704556
1745276400000,0.6098497650838273,0.7401888770587663
1745280000000,-0.14567900767292777,0.8159634825337765
1745283600000,-0.09163924573701826,0.7092160447640148
1745287200000,-0.0142216965601367,1.0055985773973852
1745290800000,-0.22538601035755731,1.1359953167060906
1745294400000,-0.15657231346072814,0.8822290500965886
1745298000000,-0.30984296447611004,1.0276563808949275
1745301600000,-0.2556933359736175,0.512647960126585
1745305200000,-0.5198230579595052,0.8836221449965036
1745308800000,-0.4378409873783876,1.0752111265383042
1745312400000,-0.4740437718787074,1.0035901590427938
1745316000000,-0.2950896988432089,0.6661349495166078
1745319600000,-0.26279830686089756,1.0653858963820655
1745323200000,-0.3494247878026179,1.33494651212302
1745326800000,-0.6536821067269265,2.3099327965268044
1745330400000,-0.9046787014937655,2.445372315612727
1745334000000,-0.694514337463923,3.9544094483257544
1745337600000,-0.6279140121188116,3.0981947892036716
1745341200000,-0.7553331744116529,3.7022131698977816
1745344800000,-0.8650545402996084,3.284796827778834
1745348400000,-0.7307220409323412,3.861736421974376
1745352000000,-0.7193365551298718,2.8689529531497806
1745355600000,-1.0428081338893331,1.6735147419808212
1745359200000,-0.9395453038783526,2.032948455422652
1745362800000,-0.9324427321305319,2.085088171137165
1745366400000,-1.9094108363071678,2.260111808365625
1745370000000,-1.5950280254057678,1.7501960776708245
1745373600000,-1.6095866013488669,1.4136188920948727
1745377200000,-1.7408137327264037,1.5900841254095277
1745380800000,-2.084278610139175,1.55583184225926
1745384400000,-1.5773583199608066,1.5724926168957138
1745388000000,-1.4871074267354718,1.4119512329663437
1745391600000,-1.4915814088003536,0.9497015500684665
1745395200000,-1.307654576242688,1.2079661242081925
1745398800000,-1.3753567324816438,1.5663235935077247
1745402400000,-1.5751754043786637,1.1706136272917385
1745406000000,-1.6147835323409345,1.3966149343752627
1745409600000,-1.6890348689249,2.4313989672717637
1745413200000,-1.5936984396051062,1.4330110259448867
1745416800000,-1.6504387196077075,1.4894222229470528
1745420400000,-1.6033740613649416,1.2509409815364019
1745424000000,-1.5215887909585717,1.091062291014707
1745427600000,-1.5879778853031188,1.3981232810962172
1745431200000,-1.6047067039222567,1.1789275478285384
1745434800000,-1.3127435352802515,2.363462956475473
1745438400000,-1.3330537618756606,2.231821280026076
1745442000000,-1.3912684659774655,1.7641860692546252
1745445600000,-1.4802876698927543,2.0832627390368126
1745449200000,-1.3598729679812334,2.1581479371713685
1745452800000,-1.3389176189383987,2.2952694509238727
1745456400000,-1.3215001662813723,1.6045173017141514
1745460000000,-1.1926884503581205,1.764014797635543
1745463600000,-1.4187678861627622,1.407505841186723
1745467200000,-1.277040989158631,1.3374691470389806
1745470800000,-1.2034223541740214,1.2573641956726105
1745474400000,-0.9269604221284198,1.3615456916334177
1745478000000,-0.7060382125687299,1.333210803534548
1745481600000,-0.6088682081132115,0.9925977500980099
1745485200000,-0.5731248624244862,1.1005210462853432
1745488800000,-0.6131768988231896,1.3404497938645124
1745492400000,-0.6030691481949499,1.1304675245266262
1745496000000,-0.5227109225874914,1.7473397686319183
1745499600000,-0.48041755467674563,2.0154072492927426
1745503200000,-0.6683632576082186,1.881524805595348
1745506800000,-1.0046784109697544,1.9879867599475345
1745510400000,-1.100117931138168,2.2855040405465292
1745514000000,-0.7235608774080332,1.5617935193990862
1745517600000,-0.8203784171562196,1.69445276062488
1745521200000,-0.8292757527576533,2.4544615519129698
1745524800000,-0.8847260624872858,2.824730547620802
1745528400000,-0.9010530738275748,2.353543783681599
1745532000000,-1.0939052368792845,2.345014590226907
1745535600000,-1.1737210527610402,1.875414479138028
1745539200000,-1.2054659663945981,2.1763495511337636
1745542800000,-0.9709924817663409,1.3638324471412548
1745546400000,-0.8443894047250747,1.6736587277295354
1745550000000,-0.9031314912048006,1.5325902141134535
1745553600000,-0.9130357697462053,1.5066431208826327
1745557200000,-1.023851888592664,1.8616607843703727
1745560800000,-1.0762014126712112,1.7819857244655144
1745564400000,-0.9785888312019762,1.8959085242509839
1745568000000,-0.9144505953809292,1.630665791562351
1745571600000,-1.0166530405039182,1.73823736076361
1745575200000,-0.7964288095908512,1.812094589361992
1745578800000,-1.0730489983509321,1.607941987398517
1745582400000,-0.5971818132457548,1.8813738098809152
1745586000000,-0.5931126267149773,2.513900607573578
1745589600000,-0.8560728073618995,4.580586389688792
1745593200000,-0.6152057981766832,3.1528525657444653
1745596800000,-0.6885486651346915,2.908897477464928
1745600400000,-0.44324026961216667,2.0193225821454797
1745604000000,-0.6886015917461297,3.272357346961633
1745607600000,-0.8711822486742155,4.652532410052426
1745611200000,-0.6610606766614029,3.506670401976883
1745614800000,-0.6242513651936723,3.205310668940678
1745618400000,-0.7201645113999211,2.9135673661561983
1745622000000,-0.7294080101160972,2.5751235127629784
1745625600000,-0.7389498440495277,2.559208073278323
1745629200000,-0.9663706178226537,2.0754061797522114
1745632800000,-0.6708773501224055,1.9328610035201965
1745636400000,-0.6572635013097976,1.6480349449932041
1745640000000,-0.6573989331115622,1.6960209685966712
1745643600000,-0.7195791370594669,1.512676926048898
1745647200000,-0.894561907231723,1.7089827142386016
1745650800000,-1.0747836998283344,1.706980184467437
1745654400000,-1.0037482172144263,1.5338191733211357
1745658000000,-0.9840415692996902,1.4074373483035068
1745661600000,-0.7801026587718638,1.4618884011035989
1745665200000,-0.8237187683727649,1.441184800203401
1745668800000,-0.7303474750503447,1.3861309309221155
1745672400000,-0.8638580228990788,1.5252756349220733
1745676000000,-0.845868410833706,1.472213636097362
1745679600000,-0.77412685733268,1.4591171091680097
1745683200000,-0.7560015546262333,1.549098412790432
1745686800000,-0.6967120549791495,1.7068161250379856
1745690400000,-0.6959738318779894,1.5636441606754703
1745694000000,-0.7375258801984852,1.3099497368152027
1745697600000,-0.6640015267355419,1.776741653423528
1745701200000,-0.7907905088287535,1.7019956258571802
1745704800000,-0.7568472156665125,2.0161448142593406
1745708400000,-0.7300639004391685,1.4781416834659133
1745712000000,-0.6447024014137481,1.584083181924639
1745715600000,-0.3793697008094573,2.201535857830047
1745719200000,-0.36074811485310754,1.4213956078826109
1745722800000,-0.3042032446919485,1.2250715288989924
1745726400000,-0.29937714848023345,1.3263140985487736
1745730000000,-0.3255486263556775,1.0230652227951549
1745733600000,-0.4317482665766974,1.284916854548522
1745737200000,-0.2771142326852879,1.1058845569590563
1745740800000,-0.3180338371742446,1.1183005596243154
1745744400000,-0.3662287749023272,1.0592791909788186
1745748000000,-0.48924920775247616,1.1240085796427082
1745751600000,-0.3343445391993909,1.5741830716172802
1745755200000,-0.5346672562849644,1.4021083919340473
1745758800000,-0.5928172880206996,1.4904397612026723
1745762400000,-0.6748269221633263,1.282301905515061
1745766000000,-0.5635300458754817,1.3343037505060207
1745769600000,-0.6274045769511329,1.449685658910567
1745773200000,-0.6353044728928958,1.3957753122419811
1745776800000,-0.7307219257227708,1.4068023784106092
1745780400000,-0.9484917550800154,1.1110555880900177
1745784000000,-0.8635601925291762,1.122082760831543
1745787600000,-0.8455284039384162,1.2119171518831617
1745791200000,-0.7524129875079206,1.2120620042020034
1745794800000,-0.813107703977274,1.195603978312001
1745798400000,-1.587455018111942,1.5263524970282736
1745802000000,-1.3563024858285,1.3327409993646806
1745805600000,-1.2156041795340786,1.0867478481175055
1745809200000,-1.3514426251314,1.272846343974877
1745812800000,-1.4560913755450215,1.3132232890911886
1745816400000,-1.512545810990554,1.0332375554693058
1745820000000,-1.5544753941350515,1.248703052089874
1745823600000,-1.5236958684792046,1.4179960803313962
1745827200000,-1.6304444594444232,1.3750071330195481
1745830800000,-1.500637390087393,1.6210351942715606
1745834400000,-1.4823044716598504,1.4231903703645572
1745838000000,-1.5932846982448616,1.536839245035778
1745841600000,-1.3681535430125031,1.5096165145577904
1745845200000,-1.104113722620481,0.99630639254605
1745848800000,-1.4266897590274839,1.8154104533603754
1745852400000,-1.0705263834294123,1.328454483566048
1745856000000,-1.1890817300006482,1.1749818389703224
1745859600000,-1.0473770261875832,0.6219864925100316
1745863200000,-1.083713099802237,1.2211065214321275
1745866800000,-1.4810218362791232,1.094019394419445
1745870400000,-1.2475244492391373,1.1473207108719594
1745874000000,-1.212951510564713,0.9193933311673425
1745877600000,-1.4087486254586383,1.2032825163659213
1745881200000,-1.4746012778923467,0.9386176923096955
1745884800000,-1.2101813134089459,1.0917991081817655
1745888400000,-1.1250901130738953,1.2333325186504847
1745892000000,-1.1144575176231004,0.9848516667551279
1745895600000,-1.133319378854631,0.9225126547383462
1745899200000,-1.0173525917803266,1.2367567439680553
1745902800000,-0.9382766366467681,1.1109336744102696
1745906400000,-1.1084275660716956,1.347600907194769
1745910000000,-1.2060667563531609,1.2003293616612827
1745913600000,-1.3911296153097221,1.4972193199823627
1745917200000,-1.1602378960500113,1.1022710619144347
1745920800000,-1.1542070382925647,1.1786002715140533
1745924400000,-1.2983785069462406,1.1635070400800869
1745928000000,-1.1760122917516576,1.0665562422369974
1745931600000,-1.022863285420663,1.1285344973166942
1745935200000,-1.1810252223747388,1.1573043338337448
1745938800000,-1.1148888054611417,0.8206290898628406
1745942400000,-1.1802525459995836,1.1747928576020978
1745946000000,-1.2854064764446314,1.3496186002938164
1745949600000,-1.3114026382347332,1.376752160384293
1745953200000,-1.281623568896281,1.9366434533539685
1745956800000,-1.0234834140971865,1.0353869034365069
1745960400000,-0.9229508841166811,0.958310801203553
1745964000000,-0.7471396194225325,0.5765961468624383
1745967600000,-0.7552911358143368,0.6555139988701538
1745971200000,-0.6984339791538466,0.9381706950887696
1745974800000,-0.7932921304617458,1.1174541742303257
1745978400000,-0.8102299717647294,1.0557092992786574
1745982000000,-0.9900162399210027,0.9120966183866535
1745985600000,-1.0004666236572497,1.0699909268695706
1745989200000,-1.0902089478802497,0.8940652737197061
1745992800000,-1.0266131438952049,0.8616096085846447
1745996400000,-0.9156841854496438,0.89340749599898
1746000000000,-0.9737221441314357,0.6792658024893694
1746003600000,-1.0543647757763805,0.6968595838519862
1746007200000,-1.1355736744187372,0.8940426340369945
1746010800000,-1.1329821754259983,0.9018239832675518
1746014400000,-0.7317568853005771,0.8654744399098088
1746018000000,-0.5429111076486163,0.5489776794827962
1746021600000,-0.5420537565291451,0.2772139831351645
1746025200000,-0.42881598134341126,0.15001766917937912
1746028800000,-0.4589164014455104,0.15863476136955584
1746032400000,-0.541170028887504,0.3609253241682462
1746036000000,-0.6039009430785214,0.3114899625495302
1746039600000,-0.5130035244133171,0.4725604475433567
1746043200000,-0.5858472777651935,0.8290656087177598
1746046800000,-0.66225295587708,0.7230997221182678
1746050400000,-0.5155020873201303,0.8604804562072287
1746054000000,-0.4784404540207988,0.4049702236395069
1746057600000,-0.011387606562783585,0.6784740025539819
1746061200000,0.012510374534695258,0.6911357496149664
1746064800000,-0.11068781820649454,0.4912221285559548
1746068400000,-0.1035879375466704,0.7393473204058865
1746072000000,-0.08207235522973141,0.7926394839957461
1746075600000,-0.10725329720149984,0.5833333415824515
1746079200000,-0.06476591427293768,0.7878137594614704
1746082800000,-0.0745779140909078,0.4383672801350126
1746086400000,-0.20192336312186598,0.4932070731579618
1746090000000,-0.16803567445589918,0.6129313373908354
1746093600000,-0.29909067375630044,0.5777477166921974
1746097200000,-0.27043025670834525,0.8655889738420836
1746100800000,-0.2963278918480753,1.0241402581932302
1746104400000,-0.14282084770722617,0.914950400024436
1746108000000,-0.24169262087208182,1.9755325674145292
1746111600000,-0.16233769003373838,1.8801117107888903
1746115200000,-0.22718503886890593,1.7635683766449706
1746118800000,-0.1834005311823198,1.2216086906469903
1746122400000,-0.1486444080887889,1.4367552795373002
1746126000000,-0.21673299921744643,1.5999033445329292
1746129600000,-0.17524871050911106,1.483501207528215
1746133200000,-0.1537270890172704,1.1760759522653375
1746136800000,-0.06567239005158843,1.1824495660426266
1746140400000,-0.05917590850465628,1.0521974451171674
1746144000000,-0.6749836231296289,0.8419723626372897
1746147600000,-0.7006775520945034,0.8211709312288621
1746151200000,-0.8061107599038781,0.9855219624865885
